%Automatically built ARFF-file
%Feature sets: ['avg_sentiment_no_neutral', 'min_sentiment', 'max_sentiment']
@RELATION sentiment

@ATTRIBUTE avg_sentiment_no_neutral NUMERIC
@ATTRIBUTE max_sentiment NUMERIC
@ATTRIBUTE min_sentiment NUMERIC
@ATTRIBUTE sentiment {"--", "-", "0", "+", "++"}

@DATA
?,0.45833,0.43056,"-"
?,0.5,0.36111,"-"
0.23611,0.43056,0.22222,"-"
0.25,0.5,0.23611,"-"
0.33333,0.5,0.36111,"0"
0.38889,0.5,0.33333,"-"
0.37963,0.38889,0.26389,"0"
0.565657272727,0.61111,0.27778,"0"
0.23611,0.5,0.23611,"-"
0.329631333333,0.5,0.33333,"-"
0.34722,0.36111,0.33333,"-"
0.38541375,0.5,0.083333,"--"
?,0.5,0.5,"0"
0.3217575,0.34722,0.25,"-"
0.516667333333,0.59722,0.15278,"-"
?,0.5,0.027778,"-"
0.657737857143,0.5,0.48611,"0"
0.27778,0.47222,0.19444,"--"
0.31944,0.5,0.31944,"--"
0.1666652,0.41667,0.22222,"--"
?,0.5,0.30556,"-"
0.30556,0.54167,0.30556,"-"
0.25,0.5,0.29167,"-"
0.269228461538,0.58333,0.43056,"-"
0.257479230769,0.5,0.31944,"-"
0.377314166667,0.5,0.11111,"0"
?,0.54167,0.43056,"-"
0.314542352941,0.25,0.20833,"0"
0.42187375,0.5,0.47222,"0"
?,0.51389,0.5,"0"
0.66667,0.5,0.5,"0"
0.271298666667,0.47222,0.23611,"--"
0.527775714286,0.5,0.38889,"-"
0.4800024,0.63889,0.5,"0"
?,0.5,0.34722,"-"
0.61111,0.5,0.19444,"-"
0.285717142857,0.5,0.097222,"-"
0.65278,0.5,0.375,"0"
0.375,0.5,0.26389,"-"
0.31944,0.51389,0.5,"0"
0.27083625,0.5,0.30556,"-"
0.308077272727,0.44444,0.43056,"-"
0.373737272727,0.52778,0.33333,"-"
?,0.51389,0.41667,"0"
0.33333,0.51389,0.40278,"-"
0.559026666667,0.5,0.36111,"-"
0.443182727273,0.5,0.27778,"-"
0.499074,0.41667,0.33333,"-"
0.395061111111,0.5,0.43056,"-"
0.277776363636,0.5,0.38889,"-"
0.34722,0.54167,0.25,"-"
0.195313125,0.58333,0.36111,"-"
0.350695,0.5,0.40278,"0"
0.34896,0.5,0.15278,"-"
0.27778,0.5,0.27778,"-"
0.375,0.5,0.13889,"-"
?,0.63889,0.5,"0"
0.150250909091,0.59722,0.055556,"--"
?,0.75,0.26389,"0"
0.594448,0.5,0.11111,"-"
0.277776666667,0.45833,0.13889,"-"
0.34722,0.5,0.23611,"-"
0.36111,0.56944,0.25,"--"
0.324996,0.31944,0.22222,"-"
?,0.5,0.18056,"0"
0.27778,0.5,0.30556,"0"
0.23611,0.70833,0.38889,"-"
0.23611,0.5,0.20833,"-"
0.368516666667,0.66667,0.30556,"-"
?,0.5,0.38889,"-"
0.279321111111,0.5,0.13889,"--"
0.625,0.5,0.40278,"-"
?,0.5,0.30556,"--"
0.234572222222,0.18056,0.027778,"--"
0.613426666667,0.5,0.44444,"-"
0.634258888889,0.5,0.18056,"--"
0.22222,0.5,0.18056,"-"
0.20833,0.5,0.31944,"-"
0.38889,0.5,0.41667,"0"
?,0.52778,0.5,"0"
0.27778,0.5,0.23611,"-"
0.38889,0.66667,0.38889,"0"
0.22222,0.5,0.22222,"-"
?,0.55556,0.55556,"-"
0.70833,0.5,0.40278,"-"
0.63889,0.5,0.27778,"-"
0.416668,0.625,0.5,"--"
?,0.58333,0.041667,"-"
0.77778,0.55556,0.43056,"-"
0.277776,0.41667,0.34722,"--"
0.240738888889,0.5,0.25,"-"
0.6857625,0.45833,0.30556,"-"
0.30556,0.5,0.38889,"--"
0.241452307692,0.54167,0.22222,"-"
0.579340625,0.5,0.23611,"--"
0.22222,0.5,0.16667,"-"
0.375,0.43056,0.40278,"--"
?,0.5,0.33333,"-"
?,0.52778,0.5,"-"
0.388116666667,0.625,0.23611,"-"
0.38889,0.5,0.38889,"-"
0.20833,0.41667,0.38889,"-"
?,0.5,0.44444,"0"
0.26389,0.5,0.20833,"-"
0.38889,0.45833,0.30556,"-"
0.23611,0.5,0.11111,"--"
0.18056,0.5,0.16667,"-"
0.19444,0.5,0.19444,"--"
0.36111,0.45833,0.44444,"-"
?,0.51389,0.45833,"0"
?,0.51389,0.45833,"0"
0.375,0.45833,0.44444,"-"
?,0.5,0.25,"0"
?,0.5,0.45833,"0"
0.63889,0.5,0.5,"+"
0.66667,0.5,0.45833,"0"
0.33333,0.5,0.22222,"-"
0.26389,0.5,0.31944,"-"
0.29167,0.5,0.29167,"-"
0.65,0.5,0.43056,"-"
0.636905714286,0.41667,0.34722,"-"
0.19444,0.5,0.5,"-"
0.23611,0.45833,0.23611,"-"
0.309524285714,0.5,0.23611,"--"
0.260913571429,0.51389,0.45833,"-"
0.269228461538,0.31944,0.19444,"--"
0.490081428571,0.5,0.13889,"-"
0.3602425,0.25,0.19444,"-"
?,0.5,0.45833,"-"
?,0.5,0.43056,"-"
0.186112,0.5,0.16667,"-"
?,0.5,0.36111,"0"
0.23611,0.5,0.23611,"--"
0.22222,0.5,0.22222,"0"
0.26389,0.5,0.20833,"-"
0.24008,0.31944,0.18056,"--"
0.29167,0.5,0.125,"-"
?,0.5,0.26389,"--"
0.301851333333,0.5,0.23611,"-"
0.38889,0.5,0.44444,"-"
0.20833,0.56944,0.19444,"-"
0.27778,0.5,0.15278,"-"
0.33333,0.45833,0.33333,"-"
?,0.5,0.41667,"-"
0.33333,0.5,0.45833,"-"
0.402776666667,0.5,0.34722,"--"
0.33333,0.51389,0.25,"-"
0.6979175,0.52778,0.5,"+"
0.2343725,0.44444,0.30556,"--"
0.77778,0.44444,0.40278,"0"
0.19444,0.5,0.30556,"--"
0.0883818181818,0.5,0.15278,"--"
0.19444,0.48611,0.44444,"--"
0.25,0.58333,0.20833,"-"
?,0.5,0.36111,"-"
0.11111,0.5,0.041667,"--"
0.34722,0.52778,0.34722,"-"
0.65278,0.52778,0.5,"+"
0.083333,0.55556,0.19444,"-"
0.5243055,0.5,0.48611,"0"
0.27778,0.58333,0.16667,"-"
0.158728571429,0.5,0.083333,"-"
0.359373125,0.44444,0.16667,"--"
0.66667,0.63889,0.55556,"-"
0.342947692308,0.5,0.22222,"0"
0.343252857143,0.5,0.38889,"-"
0.371793076923,0.5,0.22222,"--"
?,0.58333,0.5,"0"
0.61111,0.5,0.43056,"-"
0.36111,0.5,0.19444,"-"
0.26389,0.76389,0.5,"++"
?,0.52778,0.44444,"-"
0.34722,0.5,0.375,"0"
0.202382857143,0.5,0.20833,"--"
?,0.5,0.45833,"0"
0.23611,0.40278,0.22222,"--"
0.375,0.5,0.41667,"0"
?,0.5,0.36111,"+"
0.19444,0.5,0.125,"--"
0.253083333333,0.52778,0.20833,"-"
0.371794615385,0.41667,0.27778,"-"
?,0.5,0.27778,"0"
0.63889,0.63889,0.56944,"0"
0.125,0.5,0.27778,"--"
0.375,0.5,0.34722,"-"
0.56111,0.5,0.23611,"-"
0.68056,0.68056,0.44444,"0"
0.33333,0.5,0.27778,"-"
0.22222,0.5,0.22222,"-"
0.25,0.38889,0.34722,"--"
0.36111,0.5,0.33333,"-"
0.22222,0.40278,0.23611,"-"
?,0.5,0.45833,"0"
?,0.5,0.47222,"0"
?,0.45833,0.27778,"-"
0.375,0.5,0.26389,"-"
0.18056,0.18056,0.16667,"--"
?,0.59722,0.52778,"0"
?,0.54167,0.5,"0"
0.30556,0.52778,0.25,"-"
0.69444,0.76389,0.5,"0"
0.31944,0.5,0.15278,"-"
0.20833,0.51389,0.19444,"-"
0.20833,0.5,0.22222,"-"
0.19444,0.5,0.083333,"-"
0.274999,0.5,0.30556,"-"
0.156479333333,0.5,0.375,"-"
0.25,0.5,0.33333,"-"
0.16667,0.52778,0.5,"--"
0.479467826087,0.5,0.25,"-"
0.433642222222,0.5,0.25,"-"
0.13889,0.54167,0.13889,"--"
0.29167,0.5,0.26389,"-"
0.38889,0.52778,0.38889,"-"
0.38889,0.5,0.30556,"0"
?,0.5,0.47222,"+"
0.33333,0.5,0.27778,"-"
0.23611,0.5,0.30556,"-"
?,0.47222,0.41667,"-"
0.26389,0.41667,0.41667,"--"
?,0.5,0.44444,"+"
0.18056,0.48611,0.23611,"-"
0.15278,0.54167,0.23611,"--"
0.250004285714,0.66667,0.29167,"--"
0.685183333333,0.72222,0.33333,"--"
0.221406235294,0.34722,0.26389,"--"
0.45,0.5,0.069444,"-"
0.013889,0.5,0.13889,"--"
0.388890769231,0.40278,0.31944,"--"
0.705554,0.77778,0.5,"+"
0.26389,0.52778,0.27778,"-"
0.73611,0.47222,0.47222,"--"
0.345235714286,0.5,0.44444,"-"
0.227776,0.5,0.069444,"--"
0.317130833333,0.5,0.22222,"--"
0.76389,0.52778,0.5,"-"
0.38889,0.5,0.23611,"-"
0.61111,0.45833,0.27778,"-"
0.34722,0.5,0.43056,"-"
0.125,0.5,0.11111,"-"
0.324786153846,0.22222,0.22222,"--"
0.25,0.5,0.5,"-"
0.280554,0.5,0.23611,"-"
0.11111,0.55556,0.19444,"--"
0.191354444444,0.5,0.30556,"-"
0.20833,0.5,0.16667,"--"
?,0.5,0.5,"0"
?,0.5,0.11111,"-"
0.155864444444,0.59722,0.13889,"--"
0.19444,0.5,0.19444,"--"
0.486109733333,0.5,0.5,"0"
0.27517375,0.5,0.20833,"-"
0.19444,0.5,0.38889,"--"
0.63889,0.5,0.48611,"-"
?,0.54167,0.40278,"0"
0.13889,0.5,0.15278,"--"
0.545751176471,0.5,0.20833,"-"
?,0.5,0.47222,"0"
0.244151684211,0.19444,0.097222,"--"
0.72222,0.63889,0.5,"+"
0.337038666667,0.5,0.23611,"-"
0.097222,0.56944,0.20833,"--"
0.30556,0.44444,0.41667,"-"
0.291665,0.30556,0.25,"-"
0.23611,0.59722,0.23611,"-"
0.375,0.68056,0.20833,"-"
0.38889,0.90278,0.31944,"-"
0.61111,0.91667,0.5,"++"
0.30556,0.5,0.26389,"-"
0.19444,0.5,0.083333,"--"
0.52778,0.5,0.41667,"0"
0.458336666667,0.5,0.43056,"0"
0.16667,0.5,0.15278,"-"
0.287036666667,0.5,0.30556,"-"
0.681820909091,0.69444,0.38889,"-"
0.313193,0.51389,0.26389,"-"
0.65278,0.5,0.40278,"-"
0.452777,0.5,0.19444,"-"
0.70076,0.5,0.31944,"-"
0.496032857143,0.5,0.5,"0"
0.453124375,0.5,0.26389,"--"
0.398812857143,0.66667,0.18056,"-"
0.561112666667,0.63889,0.40278,"0"
0.73611,0.5,0.22222,"-"
0.594698181818,0.58333,0.5,"+"
0.403704666667,0.5,0.125,"-"
0.290124444444,0.5,0.22222,"--"
0.565657272727,0.65278,0.5,"-"
0.305556666667,0.5,0.26389,"--"
0.291666666667,0.5,0.36111,"-"
0.33333,0.33333,0.16667,"-"
0.544446,0.69444,0.43056,"-"
0.255554,0.5,0.16667,"-"
0.38889,0.86111,0.5,"0"
?,0.47222,0.31944,"-"
0.23611,0.5,0.15278,"-"
0.310604545455,0.5,0.13889,"--"
0.53472,0.5,0.33333,"-"
0.055556,0.5,0.22222,"--"
0.29798,0.45833,0.27778,"-"
0.345235714286,0.38889,0.36111,"0"
0.13889,0.58333,0.13889,"0"
0.300651176471,0.43056,0.22222,"-"
0.375,0.5,0.083333,"-"
0.15278,0.45833,0.31944,"-"
0.29167,0.33333,0.29167,"--"
0.68056,0.68056,0.59722,"0"
0.155554,0.44444,0.36111,"-"
0.490743333333,0.5,0.18056,"--"
0.4444475,0.47222,0.45833,"0"
0.259259333333,0.5,0.097222,"--"
0.69444,0.83333,0.40278,"0"
0.36110875,0.5,0.16667,"-"
0.77778,0.5,0.27778,"--"
0.79167,0.52778,0.22222,"+"
0.22222,0.5,0.22222,"-"
0.16667,0.40278,0.26389,"--"
0.30556,0.5,0.25,"-"
0.66667,0.54167,0.5,"0"
0.2963,0.30556,0.29167,"--"
0.22222,0.5,0.22222,"-"
0.38889,0.5,0.16667,"-"
?,0.5,0.41667,"--"
0.375,0.33333,0.33333,"-"
0.125,0.61111,0.38889,"--"
0.22222,0.5,0.097222,"-"
0.22222,0.5,0.23611,"-"
0.310606363636,0.33333,0.29167,"-"
0.430556,0.5,0.36111,"--"
0.13889,0.5,0.13889,"-"
0.69444,0.63889,0.5,"-"
0.214502222222,0.5,0.26389,"--"
?,0.55556,0.5,"0"
0.351188571429,0.375,0.33333,"-"
0.543652857143,0.5,0.30556,"-"
?,0.5,0.44444,"-"
?,0.52778,0.5,"-"
0.22222,0.58333,0.38889,"-"
0.23611,0.58333,0.27778,"--"
?,0.5,0.22222,"0"
0.532406666667,0.44444,0.22222,"-"
0.66667,0.5,0.43056,"-"
0.29167,0.5,0.40278,"-"
?,0.5,0.41667,"-"
0.416663333333,0.51389,0.5,"0"
?,0.5,0.5,"0"
0.38542,0.5,0.13889,"--"
0.20833,0.44444,0.30556,"0"
0.72222,0.72222,0.38889,"+"
?,0.5,0.47222,"0"
0.34596,0.30556,0.15278,"-"
0.33333,0.5,0.22222,"-"
0.386113333333,0.65278,0.20833,"-"
0.23611,0.5,0.22222,"0"
0.372476363636,0.625,0.30556,"-"
0.309524285714,0.5,0.375,"-"
0.189815888889,0.44444,0.013889,"--"
0.34722,0.5,0.43056,"-"
0.069444,0.5,0.069444,"--"
0.34722,0.52778,0.5,"-"
0.29167,0.45833,0.055556,"-"
0.491451538462,0.5,0.36111,"0"
0.554486923077,0.5,0.41667,"0"
0.20833,0.5,0.20833,"-"
0.041667,0.47222,0.041667,"--"
0.38889,0.43056,0.38889,"--"
?,0.5,0.29167,"0"
0.368824444444,0.65278,0.36111,"-"
0.380556,0.34722,0.25,"--"
0.79167,0.5,0.38889,"-"
0.4756925,0.84722,0.45833,"0"
0.27778,0.5,0.27778,"--"
0.48784625,0.5,0.25,"-"
0.294191818182,0.34722,0.26389,"--"
0.61111,0.5,0.44444,"-"
0.430556,0.34722,0.13889,"-"
0.61111,0.52778,0.5,"-"
0.61111,0.61111,0.44444,"+"
0.335186666667,0.31944,0.30556,"-"
0.19444,0.5,0.11111,"0"
0.36111,0.5,0.44444,"-"
0.292926363636,0.5,0.26389,"-"
0.402775,0.5,0.33333,"-"
0.68056,0.61111,0.5,"+"
?,0.72222,0.45833,"0"
0.16667,0.5,0.22222,"-"
?,0.44444,0.44444,"-"
?,0.5,0.44444,"0"
0.26389,0.45833,0.26389,"-"
0.65278,0.56944,0.5,"0"
0.375,0.5,0.41667,"-"
0.315361176471,0.5,0.26389,"-"
0.638886,0.33333,0.22222,"-"
0.16667,0.20833,0.125,"--"
0.22222,0.375,0.34722,"--"
0.125,0.59722,0.069444,"--"
0.84722,0.84722,0.5,"++"
0.159721,0.5,0.31944,"0"
0.33333,0.55556,0.5,"0"
0.30556,0.51389,0.20833,"-"
0.38889,0.41667,0.29167,"-"
0.34722,0.5,0.16667,"-"
0.20833,0.59722,0.20833,"0"
?,0.54167,0.5,"0"
0.196972727273,0.5,0.097222,"--"
0.23611,0.5,0.23611,"-"
0.426766363636,0.5,0.45833,"+"
0.325162352941,0.5,0.45833,"--"
0.34722,0.5,0.125,"--"
0.464644545455,0.48611,0.31944,"-"
0.354169285714,0.30556,0.25,"-"
0.34722,0.58333,0.56944,"+"
0.31944,0.5,0.18056,"-"
?,0.5,0.33333,"0"
0.61111,0.5,0.43056,"0"
0.27778,0.375,0.29167,"-"
0.300503636364,0.69444,0.22222,"0"
0.4326395,0.5,0.27778,"-"
0.300928888889,0.5,0.11111,"--"
0.51111,0.5,0.15278,"--"
0.19444,0.5,0.18056,"--"
0.27778,0.29167,0.26389,"-"
0.316921818182,0.34722,0.30556,"-"
0.36667,0.66667,0.30556,"-"
0.476854,0.5,0.25,"-"
?,0.47222,0.44444,"0"
0.612653333333,0.5,0.29167,"0"
0.73611,0.52778,0.5,"0"
0.311114,0.5,0.29167,"0"
0.30556,0.5,0.45833,"0"
0.31944,0.51389,0.5,"--"
?,0.5,0.48611,"-"
0.476853333333,0.52778,0.51389,"0"
0.61111,0.61111,0.47222,"0"
0.27778,0.5,0.26389,"-"
0.352778,0.45833,0.27778,"--"
0.29861,0.5,0.25,"--"
0.33333,0.5,0.027778,"0"
0.361112,0.44444,0.013889,"--"
0.326391428571,0.5,0.15278,"--"
0.440168461538,0.61111,0.25,"-"
0.31944,0.5,0.40278,"-"
0.30556,0.54167,0.5,"-"
0.31944,0.5,0.30556,"-"
0.30556,0.5,0.30556,"-"
0.33333,0.5,0.30556,"-"
0.19444,0.5,0.125,"--"
?,0.5,0.38889,"+"
0.562499375,0.52778,0.11111,"-"
?,0.5,0.31944,"-"
?,0.5,0.48611,"0"
?,0.5,0.19444,"--"
0.22222,0.5,0.22222,"-"
0.625,0.59722,0.59722,"0"
0.19444,0.52778,0.5,"-"
0.358974615385,0.43056,0.22222,"-"
?,0.5,0.26389,"-"
0.69444,0.625,0.5,"0"
0.499996666667,0.69444,0.11111,"0"
0.340813076923,0.40278,0.38889,"--"
0.254626666667,0.5,0.11111,"--"
?,0.5,0.5,"0"
?,0.56944,0.5,"0"
0.371528125,0.5,0.38889,"-"
0.375,0.5,0.5,"0"
0.61111,0.5,0.5,"+"
?,0.52778,0.5,"0"
0.315657272727,0.63889,0.27778,"-"
0.38889,0.5,0.34722,"-"
0.503083333333,0.5,0.29167,"-"
0.125,0.5,0.125,"-"
0.38889,0.5,0.36111,"--"
0.31944,0.5,0.26389,"-"
0.31944,0.5,0.31944,"-"
0.38889,0.54167,0.38889,"-"
0.19444,0.5,0.19444,"-"
0.615382307692,0.5,0.40278,"0"
0.31944,0.48611,0.18056,"-"
0.197916666667,0.5,0.125,"--"
0.31944,0.5,0.16667,"-"
?,0.5,0.30556,"-"
0.327158888889,0.5,0.26389,"-"
?,0.5,0.41667,"+"
0.23611,0.5,0.125,"-"
0.287501,0.26389,0.18056,"-"
0.20833,0.51389,0.23611,"-"
0.637344444444,0.875,0.48611,"+"
0.515871428571,0.47222,0.45833,"++"
?,0.5,0.5,"-"
0.34722,0.45833,0.31944,"-"
0.344446,0.5,0.31944,"0"
0.097222,0.5,0.097222,"--"
0.4104175,0.5,0.13889,"--"
0.23611,0.5,0.23611,"-"
0.362372727273,0.5,0.48611,"-"
?,0.5,0.5,"0"
?,0.44444,0.44444,"0"
0.527776666667,0.63889,0.5,"+"
0.19444,0.5,0.26389,"-"
0.61111,0.66667,0.5,"+"
?,0.54167,0.5,"0"
0.19444,0.47222,0.11111,"--"
0.33333,0.5,0.48611,"0"
0.27778,0.5,0.19444,"-"
0.26389,0.5,0.45833,"-"
0.125,0.5,0.125,"--"
?,0.5,0.375,"0"
?,0.5,0.45833,"0"
?,0.5,0.5,"0"
0.22222,0.5,0.27778,"--"
?,0.5,0.23611,"0"
0.56389,0.63889,0.16667,"-"
0.63889,0.41667,0.22222,"-"
0.097222,0.5,0.38889,"-"
0.33333,0.5,0.13889,"-"
0.75,0.625,0.44444,"0"
0.380952857143,0.55556,0.40278,"-"
0.467591111111,0.5,0.45833,"0"
0.33333,0.5,0.18056,"0"
0.440168461538,0.40278,0.33333,"-"
?,0.70833,0.41667,"+"
0.19444,0.41667,0.19444,"-"
0.1888896,0.52778,0.38889,"-"
0.68056,0.5,0.47222,"--"
0.217171818182,0.61111,0.40278,"-"
0.33333,0.43056,0.16667,"--"
0.33333,0.5,0.26389,"-"
0.680553333333,0.61111,0.5,"+"
0.61111,0.5,0.47222,"0"
0.25,0.38889,0.27778,"-"
0.3680575,0.5,0.23611,"-"
0.25,0.5,0.41667,"-"
0.455244444444,0.73611,0.5,"+"
?,0.5,0.47222,"0"
0.26852,0.5,0.16667,"-"
?,0.5,0.34722,"-"
0.375,0.5,0.097222,"-"
0.269444,0.625,0.5,"--"
0.27778,0.5,0.44444,"-"
0.055556,0.56944,0.45833,"--"
0.263886666667,0.34722,0.22222,"0"
0.305553333333,0.22222,0.15278,"-"
0.22222,0.5,0.27778,"-"
0.288886,0.5,0.25,"--"
0.38889,0.59722,0.33333,"-"
0.235043538462,0.5,0.055556,"--"
0.72222,0.5,0.29167,"-"
0.285356363636,0.5,0.33333,"-"
0.63889,0.63889,0.5,"+"
0.25,0.5,0.15278,"-"
0.277775,0.33333,0.20833,"-"
0.574996,0.55556,0.47222,"--"
0.15278,0.5,0.27778,"--"
0.31944,0.34722,0.22222,"-"
0.300002,0.18056,0.15278,"--"
0.34895875,0.5,0.33333,"-"
0.300926666667,0.5,0.041667,"--"
0.65741,0.68056,0.55556,"+"
0.36111,0.5,0.36111,"-"
0.27778,0.5,0.44444,"-"
0.31944,0.45833,0.23611,"--"
0.38889,0.5,0.36111,"-"
0.20833,0.5,0.26389,"-"
0.366666,0.41667,0.40278,"-"
0.13889,0.5,0.13889,"--"
0.38194,0.45833,0.38194,"-"
0.426387,0.61111,0.34722,"--"
0.22222,0.5,0.22222,"-"
0.734131428571,0.55556,0.5,"-"
0.41281,0.54167,0.41667,"-"
0.314045555556,0.5,0.15278,"--"
0.21626952381,0.5,0.041667,"--"
0.29167,0.5,0.26389,"-"
0.26389,0.23611,0.19444,"-"
0.339812,0.5,0.29167,"--"
0.23611,0.5,0.38889,"-"
0.34722,0.5,0.48611,"-"
0.1724575,0.26389,0.18056,"--"
?,0.5,0.43056,"-"
?,0.5,0.5,"0"
0.22222,0.5,0.38889,"-"
0.33333,0.5,0.31944,"-"
0.54003,0.5,0.15278,"0"
0.31944,0.5,0.069444,"--"
0.16667,0.5,0.29167,"-"
?,0.5,0.41667,"-"
?,0.55556,0.5,"-"
0.19444,0.5,0.19444,"--"
?,0.625,0.48611,"0"
0.38889,0.5,0.38889,"-"
0.5428225,0.70833,0.26389,"-"
0.391341764706,0.5,0.16667,"--"
0.472223333333,0.5,0.41667,"-"
0.254626666667,0.48611,0.013889,"--"
0.19444,0.5,0.13889,"--"
0.375,0.51389,0.16667,"0"
0.608186421053,0.5,0.083333,"--"
0.11111,0.5,0.13889,"--"
0.22222,0.5,0.125,"-"
0.5,0.51389,0.41667,"-"
0.376391,0.23611,0.18056,"-"
0.055556,0.5,0.069444,"--"
0.15278,0.27778,0.055556,"--"
0.584596363636,0.26389,0.25,"-"
?,0.51389,0.5,"+"
0.66667,0.61111,0.34722,"-"
0.476012727273,0.65278,0.48611,"0"
0.69444,0.5,0.31944,"-"
0.35101,0.5,0.20833,"--"
0.458335,0.27778,0.27778,"-"
0.439393636364,0.5,0.16667,"-"
0.097222,0.5,0.20833,"--"
0.375,0.5,0.375,"-"
0.33333,0.5,0.33333,"0"
0.682407333333,0.76389,0.61111,"+"
0.22222,0.5,0.125,"--"
0.361841578947,0.5,0.25,"-"
?,0.72222,0.5,"+"
0.15278,0.5,0.20833,"--"
0.560606363636,0.5,0.33333,"0"
0.61111,0.5,0.34722,"0"
0.77778,0.48611,0.16667,"-"
0.61111,0.56944,0.51389,"+"
0.34722,0.52778,0.34722,"-"
0.27778,0.5,0.44444,"-"
0.221231428571,0.30556,0.15278,"--"
0.6166688,0.61111,0.30556,"+"
0.11111,0.22222,0.11111,"-"
0.29861,0.375,0.22222,"-"
0.292927272727,0.5,0.27778,"--"
0.232142857143,0.5,0.44444,"--"
0.314816666667,0.38889,0.36111,"-"
0.25,0.5,0.25,"--"
0.341053333333,0.44444,0.38889,"-"
?,0.5,0.33333,"-"
0.395835,0.5,0.34722,"-"
0.483334,0.5,0.33333,"-"
0.3923625,0.29167,0.27778,"--"
0.457605263158,0.36111,0.33333,"-"
0.22222,0.5,0.22222,"--"
0.625,0.5,0.48611,"0"
0.51389,0.5,0.20833,"--"
0.375,0.5,0.375,"--"
0.36667,0.5,0.23611,"--"
0.258836363636,0.125,0.097222,"--"
0.222223333333,0.5,0.055556,"-"
0.25,0.5,0.44444,"-"
0.480033125,0.5,0.22222,"-"
0.543652857143,0.66667,0.40278,"-"
0.19444,0.5,0.19444,"--"
0.310185555556,0.5,0.25,"-"
?,0.5,0.41667,"0"
?,0.51389,0.5,"0"
0.19444,0.47222,0.19444,"-"
0.383544615385,0.61111,0.29167,"0"
0.333334,0.5,0.18056,"-"
0.242284444444,0.5,0.27778,"-"
0.65278,0.5,0.34722,"-"
?,0.51389,0.33333,"-"
0.345676666667,0.5,0.31944,"-"
0.343567894737,0.23611,0.11111,"--"
0.320985555556,0.5,0.15278,"--"
0.36111,0.5,0.44444,"0"
?,0.72222,0.5,"0"
0.61111,0.5,0.22222,"-"
0.28241,0.29167,0.27778,"--"
?,0.5,0.20833,"--"
?,0.5,0.15278,"0"
0.4375,0.5,0.44444,"+"
0.27778,0.5,0.27778,"0"
0.23611,0.5,0.27778,"--"
0.374998666667,0.44444,0.11111,"0"
0.25,0.52778,0.25,"-"
0.055556,0.5,0.15278,"--"
?,0.5,0.45833,"0"
0.26389,0.5,0.26389,"0"
0.256945,0.5,0.20833,"--"
0.1484375,0.5,0.055556,"--"
0.510682307692,0.68056,0.23611,"-"
0.23611,0.52778,0.23611,"-"
0.692305384615,0.5,0.47222,"-"
0.20833,0.5,0.20833,"--"
0.20833,0.5,0.25,"-"
0.30556,0.40278,0.30556,"-"
?,0.54167,0.48611,"--"
0.1362855,0.38889,0.16667,"--"
0.625,0.5,0.41667,"-"
?,0.5,0.30556,"+"
0.26389,0.68056,0.34722,"-"
0.625,0.625,0.45833,"0"
0.551854666667,0.70833,0.5,"++"
0.314101538462,0.47222,0.22222,"-"
?,0.65278,0.5,"0"
0.574787692308,0.5,0.45833,"0"
0.27778,0.5,0.041667,"--"
?,0.5,0.26389,"-"
?,0.48611,0.41667,"-"
0.375,0.5,0.26389,"--"
0.375,0.5,0.20833,"-"
0.504388947368,0.5,0.25,"-"
0.578703333333,0.29167,0.26389,"-"
0.18056,0.40278,0.18056,"0"
0.62963,0.43056,0.375,"0"
0.069444,0.5,0.083333,"--"
0.25,0.5,0.11111,"-"
0.36111,0.45833,0.18056,"-"
0.412038333333,0.5,0.19444,"-"
0.29487,0.33333,0.069444,"--"
?,0.48611,0.44444,"-"
0.22222,0.5,0.16667,"--"
0.33333,0.52778,0.25,"-"
0.3022236,0.33333,0.055556,"-"
0.22222,0.5,0.22222,"-"
?,0.5,0.44444,"0"
0.22222,0.51389,0.19444,"-"
?,0.48611,0.47222,"-"
0.246911111111,0.52778,0.23611,"--"
0.396468181818,0.5,0.40278,"-"
0.23611,0.52778,0.31944,"-"
0.143353571429,0.13889,0.055556,"--"
0.84722,0.84722,0.5,"+"
?,0.5,0.22222,"0"
0.468437272727,0.5,0.33333,"0"
0.66667,0.5,0.34722,"-"
0.61111,0.52778,0.5,"+"
0.83333,0.76389,0.5,"++"
0.34722,0.5,0.125,"-"
0.319445,0.5,0.45833,"-"
0.267855714286,0.5,0.16667,"-"
0.277776666667,0.5,0.33333,"-"
0.63889,0.5,0.20833,"-"
0.27778,0.5,0.23611,"-"
0.61111,0.52778,0.26389,"--"
0.694444666667,0.5,0.5,"0"
0.23611,0.5,0.23611,"-"
?,0.5,0.30556,"-"
0.287033333333,0.5,0.25,"--"
0.229701538462,0.5,0.27778,"-"
0.375,0.5,0.19444,"-"
0.370372222222,0.5,0.23611,"-"
0.26389,0.5,0.19444,"-"
0.74479375,0.80556,0.56944,"+"
0.405228823529,0.5,0.375,"-"
0.0638892,0.5,0.19444,"-"
0.416669090909,0.5,0.20833,"-"
0.411613636364,0.58333,0.27778,"0"
0.38889,0.5,0.40278,"-"
0.819444285714,0.81944,0.5,"++"
0.34091,0.5,0.36111,"-"
0.228177142857,0.31944,0.18056,"-"
0.625,0.54167,0.125,"-"
0.30556,0.5,0.38889,"0"
0.38889,0.38889,0.19444,"-"
0.29167,0.52778,0.27778,"-"
?,0.5,0.22222,"0"
0.329062307692,0.5,0.18056,"-"
